Order Number,Country Code,Country,Region,Item Number,Sales Qty,Sales Amount,Order Date,Order Week,Intercompany,Prod Segment,Product Code,Product Line,Invoice Number,Invoice Posting Date,Instrument Count
O-02894,US,USA,N. America,A0954,2,$19,8/21/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02894,8/21/2024,0
O-03348,TR,Turkey,ROW,A3016,2,$120,3/29/2024,13,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03348,6/7/2024,0
O-03348,TR,Turkey,ROW,A4227,2,$13,3/29/2024,13,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03348,6/7/2024,0
O-04993,MY,Malaysia,ROW,C2725,2,$172,6/10/2024,24,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04993,6/12/2024,0
O-05001,ZA,South Africa,ROW,C0132,2,$38,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05001,7/31/2024,0
O-04978,TR,Turkey,ROW,A4227,2,$4,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04978,7/31/2024,0
O-04285,TR,Turkey,ROW,A0454,2,$14,5/31/2024,22,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04285,7/10/2024,0
O-05681,TH,Thailand,ROW,A4027,2,$241,7/3/2024,27,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05681,7/10/2024,0
O-05727,JP,Japan,ROW,C0261,2,$140,7/8/2024,28,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05727,7/10/2024,0
O-05727,JP,Japan,ROW,A3116,2,$27,7/8/2024,28,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05727,7/10/2024,0
O-02037,TR,Turkey,ROW,C1261,2,$701,2/9/2024,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02037,8/8/2024,0
O-04330,TW,Taiwan,ROW,B0525,2,$109,5/31/2024,22,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04330,7/17/2024,0
O-03405,IN,India,ROW,A0454,2,$12,4/3/2024,14,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03405,9/13/2024,0
O-05033,IN,India,ROW,C2032,2,$284,8/22/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05033,8/22/2024,0
O-04868,IN,India,ROW,C7325,2,$8,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04868,7/31/2024,0
O-04868,IN,India,ROW,C2525,2,"$3,132",7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04868,7/31/2024,0
O-04868,IN,India,ROW,A7425,2,$80,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04868,7/31/2024,0
O-04895,IN,India,ROW,B7425,2,$7,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04895,9/13/2024,0
O-06018,SG,Singapore,ROW,A0454,2,$3,7/19/2024,29,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06018,8/1/2024,0
O-06006,ZA,South Africa,ROW,A0954,2,$7,7/19/2024,29,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06006,8/2/2024,0
O-06147,SA,Saudi Arabia,ROW,A4125,2,$5,7/25/2024,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06147,8/5/2024,0
O-06147,SA,Saudi Arabia,ROW,A4125,2,$7,7/25/2024,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06147,8/5/2024,0
O-06666,PR,Puerto Rico,ROW,C0132,2,$36,8/16/2024,33,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06666,8/19/2024,0
O-06098,TW,Taiwan,ROW,A9134,2,"$2,036",7/24/2024,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06098,8/22/2024,0
O-06098,TW,Taiwan,ROW,B0558,2,$118,7/24/2024,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06098,8/22/2024,0
O-06098,TW,Taiwan,ROW,C0116,2,$85,7/24/2024,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06098,8/22/2024,0
O-06732,AU,Australia,ROW,A1125,2,$101,8/20/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06732,8/22/2024,0
O-06732,AU,Australia,ROW,A7425,2,$82,8/20/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06732,8/22/2024,0
O-06732,AU,Australia,ROW,C0261,2,$180,8/20/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06732,8/22/2024,0
O-06837,MY,Malaysia,ROW,C9025,2,$41,8/23/2024,35,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06837,9/3/2024,0
O-06837,MY,Malaysia,ROW,A9725,2,$18,8/23/2024,35,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06837,9/3/2024,0
O-05149,TR,Turkey,ROW,C5325,2,$44,8/22/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05149,9/4/2024,0
O-05149,TR,Turkey,ROW,C9525,2,$11,8/22/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05149,9/4/2024,0
O-05149,TR,Turkey,ROW,C0032,2,$21,8/22/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05149,9/4/2024,0
O-05149,TR,Turkey,ROW,B1125,2,$293,8/22/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05149,9/4/2024,0
O-07021,ZA,South Africa,ROW,C0116,2,$128,9/3/2024,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07021,9/10/2024,0
O-07021,ZA,South Africa,ROW,C0132,2,$40,9/3/2024,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07021,9/10/2024,0
O-04895,IN,India,ROW,C0361,2,$120,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04895,9/13/2024,0
O-04873,IN,India,ROW,A3316,2,$78,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04873,9/13/2024,0
O-04873,IN,India,ROW,A2116,2,$621,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04873,9/13/2024,0
O-06996,JP,Japan,ROW,C0161,2,$701,8/30/2024,35,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06996,9/18/2024,0
O-06996,JP,Japan,ROW,B1125,2,$390,8/30/2024,35,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06996,9/18/2024,0
O-07394,AU,Australia,ROW,C1061,2,$651,9/17/2024,38,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07394,9/24/2024,0
O-07161,SG,Singapore,ROW,C0116,2,$105,9/9/2024,37,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07161,10/9/2024,0
O-07810,AU,Australia,ROW,C0232,2,$68,10/2/2024,40,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07810,10/15/2024,0
O-07941,TH,Thailand,ROW,A4760,2,$283,10/8/2024,41,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07941,10/15/2024,0
O-07282,TH,Thailand,ROW,C0063,2,$123,9/12/2024,37,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07282,10/15/2024,0
O-08011,SG,Singapore,ROW,C0261,2,$40,10/10/2024,41,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-08011,10/15/2024,0
O-07701,JP,Japan,ROW,C1361,2,$851,9/27/2024,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07701,10/18/2024,0
O-09879,JP,Japan,ROW,A4326,2,"$1,151",1/22/2024,4,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09879,3/22/2024,0
O-09879,JP,Japan,ROW,C0261,20,$79,1/22/2024,4,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09879,3/22/2024,0
O-09882,JP,Japan,ROW,C2125,20,$371,1/22/2024,4,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09882,3/8/2024,0
O-09882,JP,Japan,ROW,C2225,3,$137,1/22/2024,4,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09882,3/8/2024,0
O-09882,JP,Japan,ROW,C0725,2,$10,1/22/2024,4,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09882,3/8/2024,0
O-02453,JP,Japan,ROW,C0154,10,$25,9/30/2024,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02453,9/30/2024,0
O-02623,US,USA,N. America,C0161,20,$211,6/5/2024,23,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02623,6/5/2024,0
O-10216,JP,Japan,ROW,C0161,20,$396,2/5/2024,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10216,2/14/2024,0
O-10216,JP,Japan,ROW,A7321,10,$19,2/5/2024,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10216,2/14/2024,0
O-10216,JP,Japan,ROW,A4227,5,$17,2/5/2024,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10216,2/14/2024,0
O-10216,JP,Japan,ROW,C5325,3,$22,2/5/2024,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10216,2/14/2024,0
O-02641,JP,Japan,ROW,A4627,30,$118,6/3/2024,23,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02641,8/22/2024,0
O-02496,JP,Japan,ROW,C0261,20,$502,2/29/2024,9,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02496,3/8/2024,0
O-09681,JP,Japan,ROW,C0261,20,$343,1/10/2024,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09681,1/18/2024,0
O-09681,JP,Japan,ROW,C0261,10,$396,1/10/2024,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09681,1/18/2024,0
O-10098,JP,Japan,ROW,C2225,3,$129,8/6/2024,32,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10098,8/6/2024,0
O-02416,US,USA,N. America,C4925,30,$95,3/17/2024,12,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02416,3/17/2024,0
O-02416,US,USA,N. America,C1261,3,$124,3/17/2024,12,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02416,3/17/2024,0
O-02412,US,USA,N. America,B0000,3,"$3,465",3/13/2024,11,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02412,3/15/2024,0
O-02115,JP,Japan,ROW,C0161,3,$61,2/14/2024,7,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02115,2/23/2024,0
O-02089,JP,Japan,ROW,C0254,2,$2,2/13/2024,7,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02089,2/23/2024,0
O-02089,JP,Japan,ROW,A2427,10,$25,2/13/2024,7,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02089,2/23/2024,0
O-09758,JP,Japan,ROW,A0454,10,$26,1/15/2024,3,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09758,2/14/2024,0
O-10269,JP,Japan,ROW,C1162,30,$136,2/6/2024,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10269,3/29/2024,0
O-10269,JP,Japan,ROW,C5325,3,$33,2/6/2024,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10269,3/29/2024,0
O-10185,JP,Japan,ROW,C0225,3,$74,2/2/2024,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10185,2/14/2024,0
O-10185,JP,Japan,ROW,C9025,20,$401,2/2/2024,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10185,2/14/2024,0
O-10182,JP,Japan,ROW,C1162,20,$199,2/2/2024,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10182,5/23/2024,0
O-09661,JP,Japan,ROW,B0000,3,$866,1/9/2024,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09661,1/18/2024,0
O-09661,JP,Japan,ROW,C1461,5,$371,1/9/2024,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09661,1/18/2024,0
O-10056,JP,Japan,ROW,C1225,2,$47,1/29/2024,5,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10056,3/8/2024,0
O-10056,JP,Japan,ROW,C1225,18,$312,1/29/2024,5,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10056,3/8/2024,0
O-02246,US,USA,N. America,C0761,10,$330,2/19/2024,8,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02246,3/5/2024,0
O-02789,JP,Japan,ROW,A2116,3,$512,3/12/2024,11,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02789,3/15/2024,0
O-02981,US,USA,N. America,C0361,20,$50,9/18/2024,38,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02981,9/18/2024,0
O-03101,JP,Japan,ROW,C0032,2,$4,3/22/2024,12,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03101,4/17/2024,0
O-02826,JP,Japan,ROW,A4227,5,$15,3/13/2024,11,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02826,3/29/2024,0
O-10269,JP,Japan,ROW,C2725,20,$891,2/6/2024,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10269,3/29/2024,0
O-02767,US,USA,N. America,A1925,3,$35,7/29/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02767,7/29/2024,0
O-02767,US,USA,N. America,C1025,3,$183,7/29/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02767,7/29/2024,0
O-02767,US,USA,N. America,C0761,5,$941,7/29/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02767,7/29/2024,0
O-03703,JP,Japan,ROW,C9025,20,$100,4/16/2024,16,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03703,5/7/2024,0
O-03261,JP,Japan,ROW,B0525,10,$198,3/28/2024,13,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03261,5/7/2024,0
O-03809,JP,Japan,ROW,A2116,3,$285,4/19/2024,16,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03809,7/22/2024,0
O-03809,JP,Japan,ROW,C0261,20,$53,4/19/2024,16,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03809,7/22/2024,0
O-03679,JP,Japan,ROW,C1461,5,$578,4/15/2024,16,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03679,5/7/2024,0
O-03532,JP,Japan,ROW,A7321,10,$25,4/9/2024,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03532,5/7/2024,0
O-03532,JP,Japan,ROW,C1162,20,$307,4/9/2024,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03532,5/7/2024,0
O-03731,JP,Japan,ROW,C0309,2,$46,4/17/2024,16,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03731,5/23/2024,0
O-03731,JP,Japan,ROW,C0861,10,"$1,155",4/17/2024,16,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03731,5/23/2024,0
O-04334,JP,Japan,ROW,B0000,2,$287,5/31/2024,22,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04334,5/31/2024,0
O-02678,US,USA,N. America,A5225,10,$6,6/17/2024,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02678,6/17/2024,0
O-03731,JP,Japan,ROW,C0209,2,$48,4/17/2024,16,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03731,5/23/2024,0
O-04194,JP,Japan,ROW,C2225,3,$48,5/7/2024,19,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04194,5/23/2024,0
O-04336,JP,Japan,ROW,A2427,10,$33,5/31/2024,22,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04336,5/31/2024,0
O-04489,JP,Japan,ROW,C0102,3,$129,6/30/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04489,6/30/2024,0
O-04489,JP,Japan,ROW,C0231,2,$27,6/30/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04489,6/30/2024,0
O-04489,JP,Japan,ROW,C2225,3,$493,6/30/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04489,6/30/2024,0
O-04712,JP,Japan,ROW,C9233,2,$693,6/30/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04712,6/30/2024,0
O-04712,JP,Japan,ROW,A3016,3,$26,6/30/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04712,6/30/2024,0
O-03570,JP,Japan,ROW,A1925,2,$4,4/10/2024,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03570,6/6/2024,0
O-04424,JP,Japan,ROW,C2525,2,"$1,649",5/31/2024,22,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04424,7/22/2024,0
O-04932,JP,Japan,ROW,A7321,10,$8,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04932,10/14/2024,0
O-04932,JP,Japan,ROW,C7325,2,$1,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04932,10/14/2024,0
O-04932,JP,Japan,ROW,C0961,5,$697,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04932,10/14/2024,0
O-04932,JP,Japan,ROW,A2216,5,$432,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04932,10/14/2024,0
O-04888,JP,Japan,ROW,C0154,10,$90,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04888,7/31/2024,0
O-04888,JP,Japan,ROW,C0861,10,"$1,716",7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04888,7/31/2024,0
O-04583,JP,Japan,ROW,C0525,10,"$2,015",6/30/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04583,6/30/2024,0
O-05176,JP,Japan,ROW,C2225,3,$99,8/22/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05176,8/22/2024,0
O-05267,JP,Japan,ROW,A0261,2,$182,8/22/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05267,8/22/2024,0
O-05267,JP,Japan,ROW,A2116,3,$259,8/22/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05267,8/22/2024,0
O-05267,JP,Japan,ROW,A0232,50,$161,8/22/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05267,8/22/2024,0
O-05399,JP,Japan,ROW,C2225,9,$197,9/30/2024,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05399,9/30/2024,0
O-05268,JP,Japan,ROW,C0161,20,$275,6/19/2024,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05268,8/22/2024,0
O-05639,JP,Japan,ROW,C0761,10,"$1,180",7/1/2024,27,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05639,10/14/2024,0
O-04424,JP,Japan,ROW,A3316,3,$333,5/31/2024,22,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04424,7/22/2024,0
O-04887,JP,Japan,ROW,B0000,2,$563,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04887,7/31/2024,0
O-05430,JP,Japan,ROW,C0231,2,$22,9/30/2024,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05430,9/30/2024,0
O-05430,JP,Japan,ROW,C2225,6,"$1,184",9/30/2024,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05430,9/30/2024,0
O-05430,JP,Japan,ROW,C0361,20,$64,9/30/2024,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05430,9/30/2024,0
O-05679,JP,Japan,ROW,B1125,2,$232,7/3/2024,27,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05679,8/22/2024,0
O-05679,JP,Japan,ROW,C9025,20,$322,7/3/2024,27,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05679,8/22/2024,0
O-05864,JP,Japan,ROW,C1162,20,$54,7/12/2024,28,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05864,7/22/2024,0
O-05920,JP,Japan,ROW,A4027,3,$306,7/16/2024,29,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05920,7/22/2024,0
O-05965,JP,Japan,ROW,C0161,20,$275,7/18/2024,29,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05965,7/22/2024,0
O-05268,JP,Japan,ROW,A3316,3,$518,6/19/2024,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05268,8/22/2024,0
O-05659,JP,Japan,ROW,A4627,30,$16,7/2/2024,27,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05659,8/15/2024,0
O-05659,JP,Japan,ROW,C2725,20,$837,7/2/2024,27,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05659,8/15/2024,0
O-06468,JP,Japan,ROW,A0454,10,$77,8/8/2024,32,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06468,8/15/2024,0
O-06320,JP,Japan,ROW,B1325,2,$30,8/1/2024,32,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06320,8/15/2024,0
O-06320,JP,Japan,ROW,C1261,3,$418,8/1/2024,32,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06320,8/15/2024,0
O-02641,JP,Japan,ROW,C0126,3,$693,6/3/2024,23,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02641,8/22/2024,0
O-05268,JP,Japan,ROW,C0126,3,"$1,030",6/19/2024,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05268,8/22/2024,0
O-06769,JP,Japan,ROW,A7321,20,$96,8/21/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06769,8/22/2024,0
O-06768,JP,Japan,ROW,B0533,3,"$3,492",8/21/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06768,9/30/2024,0
O-06768,JP,Japan,ROW,B1333,2,$191,8/21/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06768,9/30/2024,0
O-06768,JP,Japan,ROW,A4625,2,$2,8/21/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06768,9/30/2024,0
O-06768,JP,Japan,ROW,A9725,20,$236,8/21/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06768,9/30/2024,0
O-06768,JP,Japan,ROW,B1125,4,$180,8/21/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06768,9/30/2024,0
O-06800,JP,Japan,ROW,C0261,10,$194,8/22/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06800,9/6/2024,0
O-06800,JP,Japan,ROW,C0254,2,$8,8/22/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06800,9/6/2024,0
O-07019,JP,Japan,ROW,A0232,50,$105,9/3/2024,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07019,9/6/2024,0
O-07019,JP,Japan,ROW,A0261,3,$48,9/3/2024,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07019,9/6/2024,0
O-07019,JP,Japan,ROW,C0261,20,$652,9/3/2024,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07019,9/6/2024,0
O-07019,JP,Japan,ROW,C0126,3,"$1,223",9/3/2024,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07019,9/6/2024,0
O-07248,JP,Japan,ROW,A2216,5,$370,9/11/2024,37,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07248,9/13/2024,0
O-07115,JP,Japan,ROW,C2125,20,$161,9/6/2024,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07115,9/13/2024,0
O-07247,JP,Japan,ROW,C4925,30,$53,9/11/2024,37,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07247,10/14/2024,0
O-07091,JP,Japan,ROW,B0533,4,"$4,656",9/5/2024,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07091,9/13/2024,0
O-07091,JP,Japan,ROW,A4627,30,$16,9/5/2024,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07091,9/13/2024,0
O-07091,JP,Japan,ROW,B1025,2,$69,9/5/2024,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07091,9/13/2024,0
O-07091,JP,Japan,ROW,B1325,2,$75,9/5/2024,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07091,9/13/2024,0
O-07091,JP,Japan,ROW,B0133,2,$218,9/5/2024,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07091,9/13/2024,0
O-07671,JP,Japan,ROW,C0161,20,$515,9/26/2024,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07671,9/30/2024,0
