no,description,standardCost,qtyonPurchOrder,qtyonSalesOrder,replenishmentSystem,itemCategoryCode,Qty_onServiceOrder,c011_Consumable,qtyonProdOrder,qtyonComponentLines
X4870,Class X #4870,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4871,Class X #4871,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4872,Class X #4872,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4874,Class X #4874,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4875,Class X #4875,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4876,Class X #4876,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4878,Class X #4878,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4879,Class X #4879,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4880,Class X #4880,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4881,Class X #4881,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4882,Class X #4882,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4883,Class X #4883,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4884,Class X #4884,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4887,Class X #4887,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4889,Class X #4889,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4890,Class X #4890,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4892,Class X #4892,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4894,Class X #4894,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4895,Class X #4895,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4896,Class X #4896,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4897,Class X #4897,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4898,Class X #4898,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4899,Class X #4899,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4900,Class X #4900,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4901,Class X #4901,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4902,Class X #4902,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4903,Class X #4903,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4904,Class X #4904,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4905,Class X #4905,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4906,Class X #4906,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4907,Class X #4907,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4908,Class X #4908,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4909,Class X #4909,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4910,Class X #4910,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4911,Class X #4911,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4912,Class X #4912,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4914,Class X #4914,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4915,Class X #4915,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4916,Class X #4916,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4917,Class X #4917,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4918,Class X #4918,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4919,Class X #4919,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4920,Class X #4920,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4921,Class X #4921,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4922,Class X #4922,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4923,Class X #4923,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4924,Class X #4924,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4925,Class X #4925,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4926,Class X #4926,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4927,Class X #4927,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4928,Class X #4928,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4929,Class X #4929,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4930,Class X #4930,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4931,Class X #4931,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4932,Class X #4932,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4933,Class X #4933,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4935,Class X #4935,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4936,Class X #4936,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4937,Class X #4937,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4940,Class X #4940,0,0,1,Prod. Order,XXX,0,FALSE,0,0
X4941,Class X #4941,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4942,Class X #4942,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4943,Class X #4943,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4944,Class X #4944,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4946,Class X #4946,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4947,Class X #4947,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4949,Class X #4949,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4950,Class X #4950,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4952,Class X #4952,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4953,Class X #4953,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4954,Class X #4954,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4955,Class X #4955,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4956,Class X #4956,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4957,Class X #4957,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4958,Class X #4958,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4959,Class X #4959,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4960,Class X #4960,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4961,Class X #4961,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4963,Class X #4963,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4964,Class X #4964,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4965,Class X #4965,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4966,Class X #4966,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4967,Class X #4967,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4968,Class X #4968,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4969,Class X #4969,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4970,Class X #4970,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4971,Class X #4971,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4972,Class X #4972,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4973,Class X #4973,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4974,Class X #4974,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4975,Class X #4975,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4977,Class X #4977,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4979,Class X #4979,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4980,Class X #4980,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4981,Class X #4981,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4982,Class X #4982,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4984,Class X #4984,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4985,Class X #4985,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4986,Class X #4986,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4987,Class X #4987,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4988,Class X #4988,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4989,Class X #4989,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4991,Class X #4991,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4993,Class X #4993,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4994,Class X #4994,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4995,Class X #4995,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4996,Class X #4996,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4997,Class X #4997,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X4998,Class X #4998,0,0,-1,Prod. Order,XXX,0,FALSE,0,0
X4999,Class X #4999,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5000,Class X #5000,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5001,Class X #5001,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5002,Class X #5002,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5003,Class X #5003,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5004,Class X #5004,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5005,Class X #5005,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5006,Class X #5006,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5007,Class X #5007,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5008,Class X #5008,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5010,Class X #5010,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5011,Class X #5011,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5012,Class X #5012,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5015,Class X #5015,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5016,Class X #5016,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5017,Class X #5017,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5018,Class X #5018,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5019,Class X #5019,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5020,Class X #5020,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5021,Class X #5021,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5022,Class X #5022,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5023,Class X #5023,0,0,4,Prod. Order,XXX,0,TRUE,0,0
X5024,Class X #5024,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5025,Class X #5025,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5026,Class X #5026,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5027,Class X #5027,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5028,Class X #5028,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5029,Class X #5029,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5030,Class X #5030,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5031,Class X #5031,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5032,Class X #5032,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5033,Class X #5033,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5034,Class X #5034,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5035,Class X #5035,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5036,Class X #5036,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5037,Class X #5037,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5038,Class X #5038,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5039,Class X #5039,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5040,Class X #5040,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5041,Class X #5041,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5043,Class X #5043,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5044,Class X #5044,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5045,Class X #5045,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5047,Class X #5047,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5048,Class X #5048,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5049,Class X #5049,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5050,Class X #5050,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5051,Class X #5051,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5052,Class X #5052,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5053,Class X #5053,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5054,Class X #5054,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5055,Class X #5055,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5057,Class X #5057,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5058,Class X #5058,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5059,Class X #5059,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5060,Class X #5060,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5061,Class X #5061,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5062,Class X #5062,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5063,Class X #5063,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5064,Class X #5064,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5065,Class X #5065,0,0,1,Prod. Order,XXX,0,TRUE,0,0
X5066,Class X #5066,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5069,Class X #5069,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5070,Class X #5070,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5071,Class X #5071,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5072,Class X #5072,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5074,Class X #5074,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5075,Class X #5075,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5076,Class X #5076,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5077,Class X #5077,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5078,Class X #5078,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5079,Class X #5079,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5080,Class X #5080,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5081,Class X #5081,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5082,Class X #5082,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5084,Class X #5084,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5085,Class X #5085,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5086,Class X #5086,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5087,Class X #5087,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5088,Class X #5088,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5089,Class X #5089,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5090,Class X #5090,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5091,Class X #5091,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5093,Class X #5093,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5094,Class X #5094,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5095,Class X #5095,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5098,Class X #5098,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X5100,Class X #5100,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5101,Class X #5101,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5103,Class X #5103,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5104,Class X #5104,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5105,Class X #5105,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5106,Class X #5106,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5107,Class X #5107,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5108,Class X #5108,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5109,Class X #5109,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5111,Class X #5111,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5112,Class X #5112,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5113,Class X #5113,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5114,Class X #5114,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5115,Class X #5115,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5116,Class X #5116,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5117,Class X #5117,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5118,Class X #5118,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5119,Class X #5119,0,0,1,Prod. Order,XXX,0,FALSE,0,0
X5120,Class X #5120,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5121,Class X #5121,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5122,Class X #5122,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5123,Class X #5123,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5124,Class X #5124,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5125,Class X #5125,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5126,Class X #5126,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5127,Class X #5127,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5128,Class X #5128,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5129,Class X #5129,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5130,Class X #5130,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5131,Class X #5131,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5132,Class X #5132,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5133,Class X #5133,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5134,Class X #5134,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5135,Class X #5135,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5136,Class X #5136,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5137,Class X #5137,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5138,Class X #5138,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5139,Class X #5139,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5140,Class X #5140,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5141,Class X #5141,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5142,Class X #5142,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5144,Class X #5144,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5145,Class X #5145,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5146,Class X #5146,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5148,Class X #5148,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5149,Class X #5149,0,0,1,Prod. Order,XXX,0,FALSE,0,0
X5150,Class X #5150,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5151,Class X #5151,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5152,Class X #5152,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5153,Class X #5153,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5154,Class X #5154,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5155,Class X #5155,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5156,Class X #5156,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5158,Class X #5158,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5160,Class X #5160,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5161,Class X #5161,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5162,Class X #5162,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5165,Class X #5165,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5166,Class X #5166,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5167,Class X #5167,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5168,Class X #5168,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5171,Class X #5171,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5172,Class X #5172,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5173,Class X #5173,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5175,Class X #5175,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5176,Class X #5176,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5178,Class X #5178,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5180,Class X #5180,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5181,Class X #5181,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5183,Class X #5183,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5184,Class X #5184,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5185,Class X #5185,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5186,Class X #5186,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5187,Class X #5187,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5188,Class X #5188,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5190,Class X #5190,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5191,Class X #5191,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5192,Class X #5192,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5194,Class X #5194,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5195,Class X #5195,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5197,Class X #5197,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5198,Class X #5198,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5199,Class X #5199,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5201,Class X #5201,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5202,Class X #5202,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5203,Class X #5203,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5204,Class X #5204,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5205,Class X #5205,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5206,Class X #5206,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5207,Class X #5207,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5208,Class X #5208,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5210,Class X #5210,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5211,Class X #5211,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5212,Class X #5212,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5213,Class X #5213,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5214,Class X #5214,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5215,Class X #5215,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5216,Class X #5216,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5217,Class X #5217,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5218,Class X #5218,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5219,Class X #5219,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5220,Class X #5220,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5221,Class X #5221,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5222,Class X #5222,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5223,Class X #5223,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5224,Class X #5224,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5225,Class X #5225,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5226,Class X #5226,0,0,1,Prod. Order,XXX,0,FALSE,0,0
X5227,Class X #5227,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5228,Class X #5228,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5229,Class X #5229,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5230,Class X #5230,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5231,Class X #5231,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5232,Class X #5232,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5233,Class X #5233,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5234,Class X #5234,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5235,Class X #5235,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5238,Class X #5238,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5239,Class X #5239,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5240,Class X #5240,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5241,Class X #5241,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5242,Class X #5242,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5243,Class X #5243,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5244,Class X #5244,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5246,Class X #5246,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5247,Class X #5247,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5249,Class X #5249,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5250,Class X #5250,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5251,Class X #5251,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5252,Class X #5252,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5253,Class X #5253,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5255,Class X #5255,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5256,Class X #5256,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5257,Class X #5257,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5258,Class X #5258,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5259,Class X #5259,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5260,Class X #5260,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5261,Class X #5261,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5263,Class X #5263,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5264,Class X #5264,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5265,Class X #5265,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5266,Class X #5266,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5269,Class X #5269,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5270,Class X #5270,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5271,Class X #5271,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5273,Class X #5273,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5274,Class X #5274,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5275,Class X #5275,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5276,Class X #5276,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5277,Class X #5277,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5278,Class X #5278,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5279,Class X #5279,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5280,Class X #5280,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5281,Class X #5281,0,0,6,Prod. Order,XXX,0,FALSE,0,0
X5282,Class X #5282,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5283,Class X #5283,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5284,Class X #5284,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5285,Class X #5285,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5286,Class X #5286,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X5288,Class X #5288,0,0,0,Prod. Order,XXX,0,FALSE,0,0
